"UniqueID","Probability"
12135,0.0883409640602954
12137,0.494281280010055
12139,0.999999985036137
12146,0.999999952690897
12147,0.991762996089142
12157,0.918284150540827
12163,0.499880859583224
12169,0.649938633549498
12170,0.422393417280393
12176,0.200634512031465
12180,0.629337120576124
12185,0.498064379874397
12186,0.587358119806209
12188,0.999999989786462
12189,0.564885618754058
12197,0.178237916732231
12201,0.999999334235828
12208,0.890032702290574
12212,0.5431481741927
12216,0.213763122635849
12224,0.41686284771091
12226,0.495705840129304
12232,0.999999968909566
12233,0.323151868912246
12234,0.99999913114579
12238,0.18179363064061
12242,0.18473075357179
12244,0.978612287296173
12245,0.999998591486202
12246,0.390811258866404
12247,0.182915350901921
12250,0.13710772131948
12253,0.184718553493876
12255,0.0521508061432364
12263,0.99999818294007
12267,0.0742026303370794
12277,0.084125130508296
12282,0.0521508061432364
12284,0.11394600384585
12286,0.457437289587591
12288,0.158596825011422
12292,0.232883936319444
12298,0.272542602974384
12300,0.0869404413315251
12301,0.408334042588869
12302,0.335862839016282
12306,0.0604316659601096
12317,0.167611475602335
12318,0.108317608156876
12321,0.0735625671973603
12323,0.137337221862792
12337,0.309355342490027
12347,0.401147755914196
12352,0.782605584562923
12355,0.298474414499302
12356,0.219930334915639
12360,0.394073891185685
12363,0.109019339515443
12364,0.265540611634948
12366,0.26510728910189
12368,0.0909529851553218
12372,0.337966661884923
12379,0.318749265509237
12381,0.431637291457597
12384,0.227080441241619
12386,0.0652044735411657
12387,0.0447643816551839
12390,0.147234178006232
12394,0.0255386441127291
12395,0.110489352552549
12397,0.16353275883813
12399,0.292280629688258
12401,0.174600504308279
12404,0.0596171338088728
12405,0.0689456351702268
12414,0.118163125708493
12415,0.559296585465709
12416,0.258912363241507
12418,0.00104545157021445
12419,0.18082942123317
12421,0.040340252510444
12423,0.0992216449525561
12425,0.0788848684986278
12426,0.123735503735006
12431,0.0657727160564747
12435,0.200166231281025
12439,0.111751390802311
12445,0.0871036498973627
12452,0.14570361486933
12456,0.999999993629307
12467,0.999999985143889
12468,0.0829917899821842
12492,0.64349931564964
12493,0.871361456865283
12495,0.0649431232883578
12496,0.283433252094881
12497,0.446715988866559
12513,0.189584263663083
12518,0.0689456351702268
12522,0.115530873731439
12523,0.0883409640602954
12527,0.152190319603271
12533,0.145590974190522
12534,0.0638652000214192
12543,0.180336222737864
12544,0.056371597328516
12549,0.253499072919726
12550,0.431125483572482
12551,0.673963558806546
12565,0.486878669498459
12569,0.999999758618903
12573,0.997766989366083
12593,0.285519440084145
12599,0.92943769649531
12600,0.125655205280164
12634,0.00439325282324477
12635,0.999999924598052
12636,0.23607167661609
12637,0.2082854071844
12644,0.486666116684844
12648,0.86684258346899
12652,0.0850892575409769
12654,0.167499568571594
12655,0.44593888275031
12659,0.0843829175003406
11903,0.179893280742654
11909,0.061528085850127
11912,0.160585484225023
11924,0.536038686615326
11944,0.854077071939198
11948,0.197199345413159
11954,0.352705159223215
12008,0.275612699438129
12051,0.694432244223434
12068,0.918114370313153
12073,0.50518951495685
12088,0.0415238874382371
12099,0.215497343158909
12108,0.627340302082876
12148,0.259968937080543
12152,0.950269722287285
12160,0.657402815480283
12172,0.950269722287285
12174,0.439513820039437
12175,0.155499043086787
12200,0.640348189049818
12205,0.980984366791693
12213,0.950269722287285
12225,0.134066562327509
12252,0.433418661871685
12278,0.411262580260889
12283,0.824267392392094
12287,0.367089368844651
12289,0.447723044919998
12316,0.479169429384339
12329,0.178540149094694
12336,0.153911782504044
12342,0.206920500837818
12383,0.213504753557807
12402,0.20781948930391
12403,0.730042717356989
12406,0.950269722287285
12410,0.193679070207336
12417,0.0757231707315296
12420,0.213504753557807
12433,0.178537468017267
12434,0.106267045846914
12440,0.224437951386372
12447,0.68981102272088
12448,0.854760434800769
12450,0.395401852303702
12455,0.0615285806429875
12459,0.237921772285114
12460,0.0773669940525791
12462,0.119848878125151
12464,0.102014502891508
12465,0.139822767293854
12466,0.391797833333149
12470,0.601145131268687
12471,0.843223799147025
12472,0.450633150707156
12473,0.105344156590036
12474,0.162913860953779
12475,0.223314276026793
12476,0.148217792642285
12477,0.141679484087259
12478,0.153972050800347
12479,0.467323479703226
12480,0.339395452642644
12481,0.420447828416442
12482,0.132023452130951
12483,0.170224902201544
12484,0.399934191756575
12485,0.143109099029495
12487,0.262054027020987
12507,0.642041803332058
12521,0.45105712266973
12535,0.22191831405972
12542,0.125201613902795
12545,0.0548619738592558
12546,0.178537468017267
12557,0.315108577510843
12560,0.393824005315144
12572,0.809874386466637
12576,0.196846099619043
12577,0.96510688488303
12578,0.782891665823084
12582,0.637219210592199
12583,0.396197011551364
12589,0.637978804935733
12591,0.902439449107586
12594,0.466558201463166
12596,0.964920799152367
12608,0.950804627368457
12609,0.593442959760948
12610,0.347931508983688
12624,0.352926108644824
12625,0.10177642011429
12627,0.131808137128135
12628,0.218697026499082
12632,0.0662122480016822
12645,0.208267887021421
12646,0.532896109585189
12647,0.208267887021421
12650,0.228858379497426
12658,0.16464494330767
11863,0.398803199243583
11864,0.403463897622294
11866,0.252118064728725
11867,0.262634052729018
11868,0.266693508572567
11869,0.19874266751394
11870,0.473576519541053
11871,0.643779621979576
11872,0.244420184857139
11874,0.195708273489909
11876,0.321712117088467
11878,0.597449346123159
11882,0.173874480525961
11884,0.0759714085348571
11890,0.151100916133161
11893,0.597449346123159
11894,0.340570444598716
11897,0.275063064874025
11899,0.447343678651452
11901,0.564606741847271
11902,0.916077638492077
11904,0.124516682029255
11905,0.247663017553397
11908,0.152406346032621
11911,0.0623798617665461
11914,0.463205979331625
11918,0.714616028840297
11919,0.300886591103585
11920,0.2008527668395
11921,0.241581197286258
11922,0.856593363924168
11923,0.999999999999868
11925,0.999999110336102
11937,0.829787786096809
11939,0.152536482487212
11945,0.999994928702505
11949,0.857206743945887
11955,0.813622343283697
11959,0.901159205096949
11960,0.602712744701676
11961,0.679397845975225
11970,0.710296604205629
11973,0.999983154907825
11975,0.808867873144652
11977,0.638592603319309
11981,0.796921007327025
11983,0.999995707805558
11990,0.82778639472267
11995,0.47150831986078
11996,0.735431638695638
12003,0.999995034510015
12004,0.93042281045071
12006,0.844206841067682
12009,0.792401364745216
12013,0.174682897748597
12018,0.999986089190653
12020,0.681496347150261
12023,0.970402649785587
12025,0.995186923533932
12028,0.156063341145672
12029,0.694003816152289
12030,0.999986089190653
12031,0.999998818528779
12035,0.188491000100269
12038,0.307913195289501
12041,0.529213889066663
12042,0.659309906620477
12044,0.628565232762369
12049,0.993484841653604
12054,0.300886591103585
12057,0.240074035564697
12058,0.597496434931234
12059,0.523593158451564
12063,0.625536461894496
12071,0.229502302265573
12076,0.998802012132448
12077,0.179983988342902
12080,0.767352315348832
12084,0.999999999933764
12086,0.229502302265573
12087,0.999999084072989
12091,0.999995899467879
12093,0.481406754822985
12095,0.192026300517021
12097,0.964073483660791
12098,0.234652462857853
12106,0.254224838233445
12107,0.999999265310611
12113,0.728582647398449
12115,0.352479901733155
12117,0.294146799712918
12120,0.183912093996794
12121,0.83506664332964
12124,0.974729248649886
12125,0.931405936557764
12130,0.931775436357706
12132,0.564576659684704
12133,0.245979493963265
12134,0.933226237012226
12136,0.654878748294858
12140,0.427343782211514
12141,0.458602955528401
12149,0.999994928702505
12151,0.766405916296893
12153,0.042093864960766
12154,0.000612727536974968
12155,0.310121289468533
12156,0.893807366446489
12158,0.144092383338496
12159,0.132829941002251
12162,0.758527535706729
12164,0.870134303594598
12168,0.752654071438868
12171,0.272144199288449
12173,0.999998792385426
12178,0.0718651621792577
12181,0.720415249994229
12184,0.870134303594598
12187,0.486040159883436
12191,0.49144218871216
12192,0.487163562078047
12198,0.214160554495263
12199,0.72355777116699
12202,0.0637325514851916
12204,0.428896676830525
12209,0.643700675434626
12210,0.145693049596637
12211,0.221812090532619
12215,0.999999999935146
12217,0.476348615034751
12219,0.465224567862232
12220,0.365586136335697
12221,0.536674342937612
12223,0.0675568701660081
12227,0.999999997692646
12229,0.772219703515104
12231,0.929780097184456
12236,0.615883553896058
12237,0.99999981930598
12240,0.999980498893673
12248,0.947621748546716
12249,0.399854243204686
12251,0.133077580043535
12254,0.838969764227774
12256,0.198222793978836
12258,0.0462899580661272
12260,0.999999150744151
12261,0.314676658884975
12268,0.342594242292106
12269,0.239692882105964
12270,0.572117282890246
12273,0.486005665480089
12276,0.080742713679749
12281,0.182525881440931
12290,0.170714661101216
12291,0.522307613946754
12293,0.177061694379514
12295,0.2074815818479
12296,0.232645549661923
12305,0.737080970427457
12308,0.99999999996836
12309,0.145017143936554
12310,0.999997413243827
12315,0.451162214771309
12319,0.156508973933515
12322,0.999999084072989
12325,0.135079455468743
12326,0.100192065872349
12331,0.585924916401324
12339,0.585740557002073
12340,0.999062425534302
12341,0.0698075645800761
12348,0.999999994476141
12350,0.101248840306653
12353,0.999998307076184
12359,0.207506735377526
12362,0.223537166809679
12369,0.000289604312692317
12371,0.284754413505385
12375,0.138673218049877
12376,0.216440587788297
12377,0.263469565938686
12385,0.1309793287299
12388,0.421752708346815
12392,0.999999999965495
12407,0.204060763939006
12428,0.184806984579242
12429,0.132357517293661
12430,0.00035531802681432
12442,0.0479675278521956
12443,0.152536482487212
12449,0.272749754711799
12490,0.999999870856129
12494,0.133489849419037
12499,0.130785818014195
12504,0.423009155451969
12511,0.171187688511988
12512,0.192966823810621
12515,0.44744677048816
12526,0.0955586784106735
12530,0.0524277986398787
12553,0.151582884647311
12555,0.827169831070481
12561,0.306489703281994
12562,0.228435856543841
12564,0.996122585911461
12566,0.995199654690299
12567,0.999982781329295
12571,0.716772255654555
12574,0.09690492919969
12580,0.407185850025471
12586,0.999985830534378
12588,0.974366269266137
12592,0.752711342134345
12595,0.995109797046518
12597,0.999999999935838
12598,0.168775445474982
12601,0.524169534118556
12602,0.719134271403577
12603,0.196461210741355
12605,0.999985830534378
12607,0.296840720906987
12611,0.99903220341336
12614,0.176650078431048
12615,0.048773185108335
12616,0.364327545338615
12617,0.09690492919969
12620,0.566350570944516
12621,0.999990074789458
12622,0.0879250027360172
12623,0.99395958326491
12629,0.150346753614356
12631,0.186710280412666
12638,0.29906245252805
12639,0.88359298564617
12640,0.365775396027409
12641,0.15197487551483
12651,0.131108232816694
12653,0.885424949735827
